week,country,region,sub_region,cases,deaths
2020-11-16,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,32,0
2020-11-16,Deutschland,Saarland,Merzig-Wadern,118,3
2020-11-16,Deutschland,Saarland,Neunkirchen,138,2
2020-11-16,Deutschland,Saarland,Saarlouis,254,9
2020-11-16,Deutschland,Saarland,Saarpfalz-Kreis,164,5
2020-11-16,Deutschland,Saarland,Sankt Wendel,71,1
2020-11-16,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,471,13
2020-11-23,Deutschland,Rheinland-Pfalz,Ahrweiler,157,0
2020-11-23,Deutschland,Rheinland-Pfalz,Altenkirchen,115,1
2020-11-23,Deutschland,Rheinland-Pfalz,Alzey-Worms,233,17
2020-11-23,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,167,4
2020-11-23,Deutschland,Rheinland-Pfalz,Bad Kreuznach,253,4
2020-11-23,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,51,1
2020-11-23,Deutschland,Rheinland-Pfalz,Birkenfeld,93,3
2020-11-23,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,102,2
2020-11-23,Deutschland,Rheinland-Pfalz,Cochem-Zell,72,0
2020-11-23,Deutschland,Rheinland-Pfalz,Donnersbergkreis,78,1
2020-11-23,Deutschland,Rheinland-Pfalz,Frankenthal,67,0
2020-11-23,Deutschland,Rheinland-Pfalz,Germersheim,206,14
2020-11-23,Deutschland,Rheinland-Pfalz,Kaiserslautern,167,4
2020-11-23,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),108,6
2020-11-23,Deutschland,Rheinland-Pfalz,Koblenz,183,5
2020-11-23,Deutschland,Rheinland-Pfalz,Kusel,115,2
2020-11-23,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,36,2
2020-11-23,Deutschland,Rheinland-Pfalz,Ludwigshafen,296,20
2020-11-23,Deutschland,Rheinland-Pfalz,Mainz,396,15
2020-11-23,Deutschland,Rheinland-Pfalz,Mainz-Bingen,265,11
2020-11-23,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,202,3
2020-11-23,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,78,0
2020-11-23,Deutschland,Rheinland-Pfalz,Neuwied,228,7
2020-11-23,Deutschland,Rheinland-Pfalz,Pirmasens,45,3
2020-11-23,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,127,1
2020-11-23,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,122,11
2020-11-23,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,266,15
2020-11-23,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,127,6
2020-11-23,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,92,3
2020-11-23,Deutschland,Rheinland-Pfalz,Speyer,172,12
2020-11-23,Deutschland,Rheinland-Pfalz,Trier,69,1
2020-11-23,Deutschland,Rheinland-Pfalz,Trier-Saarburg,148,5
2020-11-23,Deutschland,Rheinland-Pfalz,Vulkaneifel,50,4
2020-11-23,Deutschland,Rheinland-Pfalz,Westerwaldkreis,165,5
2020-11-23,Deutschland,Rheinland-Pfalz,Worms,138,0
2020-11-23,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,32,0
2020-11-23,Deutschland,Saarland,Merzig-Wadern,87,2
2020-11-23,Deutschland,Saarland,Neunkirchen,147,2
2020-11-23,Deutschland,Saarland,Saarlouis,181,2
2020-11-23,Deutschland,Saarland,Saarpfalz-Kreis,207,7
2020-11-23,Deutschland,Saarland,Sankt Wendel,72,4
2020-11-23,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,546,23
2020-11-30,Deutschland,Rheinland-Pfalz,Ahrweiler,124,2
2020-11-30,Deutschland,Rheinland-Pfalz,Altenkirchen,152,1
2020-11-30,Deutschland,Rheinland-Pfalz,Alzey-Worms,210,14
2020-11-30,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,219,7
2020-11-30,Deutschland,Rheinland-Pfalz,Bad Kreuznach,208,4
2020-11-30,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,62,3
2020-11-30,Deutschland,Rheinland-Pfalz,Birkenfeld,93,0
2020-11-30,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,165,3
2020-11-30,Deutschland,Rheinland-Pfalz,Cochem-Zell,66,1
2020-11-30,Deutschland,Rheinland-Pfalz,Donnersbergkreis,65,0
2020-11-30,Deutschland,Rheinland-Pfalz,Frankenthal,157,6
2020-11-30,Deutschland,Rheinland-Pfalz,Germersheim,173,2
2020-11-30,Deutschland,Rheinland-Pfalz,Kaiserslautern,161,4
2020-11-30,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),98,0
2020-11-30,Deutschland,Rheinland-Pfalz,Koblenz,150,3
2020-11-30,Deutschland,Rheinland-Pfalz,Kusel,81,1
2020-11-30,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,56,3
2020-11-30,Deutschland,Rheinland-Pfalz,Ludwigshafen,755,39
2020-11-30,Deutschland,Rheinland-Pfalz,Mainz,312,5
2020-11-30,Deutschland,Rheinland-Pfalz,Mainz-Bingen,201,10
2020-11-30,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,178,14
2020-11-30,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,78,4
2020-11-30,Deutschland,Rheinland-Pfalz,Neuwied,289,7
2020-11-30,Deutschland,Rheinland-Pfalz,Pirmasens,64,2
2020-11-30,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,126,0
2020-11-30,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,162,6
2020-11-30,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,503,45
2020-11-30,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,132,6
2020-11-30,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,85,6
2020-11-30,Deutschland,Rheinland-Pfalz,Speyer,182,9
2020-11-30,Deutschland,Rheinland-Pfalz,Trier,79,3
2020-11-30,Deutschland,Rheinland-Pfalz,Trier-Saarburg,175,4
2020-11-30,Deutschland,Rheinland-Pfalz,Vulkaneifel,88,1
2020-11-30,Deutschland,Rheinland-Pfalz,Westerwaldkreis,229,6
2020-11-30,Deutschland,Rheinland-Pfalz,Worms,123,1
2020-11-30,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,31,0
2020-11-30,Deutschland,Saarland,Merzig-Wadern,111,0
2020-11-30,Deutschland,Saarland,Neunkirchen,123,4
2020-11-30,Deutschland,Saarland,Saarlouis,289,7
2020-11-30,Deutschland,Saarland,Saarpfalz-Kreis,223,7
2020-11-30,Deutschland,Saarland,Sankt Wendel,162,9
2020-11-30,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,566,11
2020-12-07,Deutschland,Rheinland-Pfalz,Ahrweiler,157,2
2020-12-07,Deutschland,Rheinland-Pfalz,Altenkirchen,192,2
2020-12-07,Deutschland,Rheinland-Pfalz,Alzey-Worms,253,6
2020-12-07,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,172,6
2020-12-07,Deutschland,Rheinland-Pfalz,Bad Kreuznach,316,10
2020-12-07,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,154,5
2020-12-07,Deutschland,Rheinland-Pfalz,Birkenfeld,112,2
2020-12-07,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,110,1
2020-12-07,Deutschland,Rheinland-Pfalz,Cochem-Zell,82,3
2020-12-07,Deutschland,Rheinland-Pfalz,Donnersbergkreis,97,3
2020-12-07,Deutschland,Rheinland-Pfalz,Frankenthal,121,2
2020-12-07,Deutschland,Rheinland-Pfalz,Germersheim,249,15
2020-12-07,Deutschland,Rheinland-Pfalz,Kaiserslautern,133,4
2020-12-07,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),152,7
2020-12-07,Deutschland,Rheinland-Pfalz,Koblenz,202,6
2020-12-07,Deutschland,Rheinland-Pfalz,Kusel,141,2
2020-12-07,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,72,2
2020-12-07,Deutschland,Rheinland-Pfalz,Ludwigshafen,604,31
2020-12-07,Deutschland,Rheinland-Pfalz,Mainz,437,14
2020-12-07,Deutschland,Rheinland-Pfalz,Mainz-Bingen,326,14
2020-12-07,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,286,9
2020-12-07,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,73,3
2020-12-07,Deutschland,Rheinland-Pfalz,Neuwied,419,13
2020-12-07,Deutschland,Rheinland-Pfalz,Pirmasens,65,3
2020-12-07,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,128,3
2020-12-07,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,196,11
2020-12-07,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,384,15
2020-12-07,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,166,8
2020-12-07,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,119,4
2020-12-07,Deutschland,Rheinland-Pfalz,Speyer,216,7
2020-12-07,Deutschland,Rheinland-Pfalz,Trier,133,3
2020-12-07,Deutschland,Rheinland-Pfalz,Trier-Saarburg,182,4
2020-12-07,Deutschland,Rheinland-Pfalz,Vulkaneifel,109,7
2020-12-07,Deutschland,Rheinland-Pfalz,Westerwaldkreis,297,10
2020-12-07,Deutschland,Rheinland-Pfalz,Worms,135,1
2020-12-07,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,23,0
2020-12-07,Deutschland,Saarland,Merzig-Wadern,117,1
2020-12-07,Deutschland,Saarland,Neunkirchen,234,8
2020-12-07,Deutschland,Saarland,Saarlouis,375,6
2020-12-07,Deutschland,Saarland,Saarpfalz-Kreis,214,10
2020-12-07,Deutschland,Saarland,Sankt Wendel,138,4
2020-12-07,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,837,38
2020-12-14,Deutschland,Rheinland-Pfalz,Ahrweiler,173,1
2020-12-14,Deutschland,Rheinland-Pfalz,Altenkirchen,119,3
2020-12-14,Deutschland,Rheinland-Pfalz,Alzey-Worms,215,10
2020-12-14,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,195,11
2020-12-14,Deutschland,Rheinland-Pfalz,Bad Kreuznach,282,11
2020-12-14,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,121,4
2020-12-14,Deutschland,Rheinland-Pfalz,Birkenfeld,85,2
2020-12-14,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,110,2
2020-12-14,Deutschland,Rheinland-Pfalz,Cochem-Zell,110,2
2020-12-14,Deutschland,Rheinland-Pfalz,Donnersbergkreis,107,6
2020-12-14,Deutschland,Rheinland-Pfalz,Frankenthal,128,6
2020-12-14,Deutschland,Rheinland-Pfalz,Germersheim,199,6
2020-12-14,Deutschland,Rheinland-Pfalz,Kaiserslautern,139,3
2020-12-14,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),129,2
2020-12-14,Deutschland,Rheinland-Pfalz,Koblenz,222,10
2020-12-14,Deutschland,Rheinland-Pfalz,Kusel,63,3
2020-12-14,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,89,2
2020-12-14,Deutschland,Rheinland-Pfalz,Ludwigshafen,583,32
2020-12-14,Deutschland,Rheinland-Pfalz,Mainz,389,9
2020-12-14,Deutschland,Rheinland-Pfalz,Mainz-Bingen,316,9
2020-12-14,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,332,12
2020-12-14,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,81,0
2020-12-14,Deutschland,Rheinland-Pfalz,Neuwied,441,11
2020-12-14,Deutschland,Rheinland-Pfalz,Pirmasens,88,6
2020-12-14,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,154,6
2020-12-14,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,309,24
2020-12-14,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,477,36
2020-12-14,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,128,5
2020-12-14,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,151,4
2020-12-14,Deutschland,Rheinland-Pfalz,Speyer,247,30
2020-12-14,Deutschland,Rheinland-Pfalz,Trier,129,1
2020-12-14,Deutschland,Rheinland-Pfalz,Trier-Saarburg,321,20
2020-12-14,Deutschland,Rheinland-Pfalz,Vulkaneifel,121,5
2020-12-14,Deutschland,Rheinland-Pfalz,Westerwaldkreis,344,9
2020-12-14,Deutschland,Rheinland-Pfalz,Worms,171,10
2020-12-14,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,26,0
2020-12-14,Deutschland,Saarland,Merzig-Wadern,136,2
2020-12-14,Deutschland,Saarland,Neunkirchen,196,5
2020-12-14,Deutschland,Saarland,Saarlouis,444,7
2020-12-14,Deutschland,Saarland,Saarpfalz-Kreis,198,6
2020-12-14,Deutschland,Saarland,Sankt Wendel,114,10
2020-12-14,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,726,36
2020-12-21,Deutschland,Rheinland-Pfalz,Ahrweiler,114,2
2020-12-21,Deutschland,Rheinland-Pfalz,Altenkirchen,74,5
2020-12-21,Deutschland,Rheinland-Pfalz,Alzey-Worms,134,5
2020-12-21,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,153,5
2020-12-21,Deutschland,Rheinland-Pfalz,Bad Kreuznach,280,18
2020-12-21,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,93,3
2020-12-21,Deutschland,Rheinland-Pfalz,Birkenfeld,42,1
2020-12-21,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,94,1
2020-12-21,Deutschland,Rheinland-Pfalz,Cochem-Zell,79,4
2020-12-21,Deutschland,Rheinland-Pfalz,Donnersbergkreis,70,5
2020-12-21,Deutschland,Rheinland-Pfalz,Frankenthal,122,6
2020-12-21,Deutschland,Rheinland-Pfalz,Germersheim,194,4
2020-12-21,Deutschland,Rheinland-Pfalz,Kaiserslautern,124,1
2020-12-21,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),157,5
2020-12-21,Deutschland,Rheinland-Pfalz,Koblenz,137,4
2020-12-21,Deutschland,Rheinland-Pfalz,Kusel,46,0
2020-12-21,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,63,2
2020-12-21,Deutschland,Rheinland-Pfalz,Ludwigshafen,453,20
2020-12-21,Deutschland,Rheinland-Pfalz,Mainz,276,6
2020-12-21,Deutschland,Rheinland-Pfalz,Mainz-Bingen,247,6
2020-12-21,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,190,9
2020-12-21,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,52,1
2020-12-21,Deutschland,Rheinland-Pfalz,Neuwied,370,8
2020-12-21,Deutschland,Rheinland-Pfalz,Pirmasens,96,16
2020-12-21,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,147,8
2020-12-21,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,201,6
2020-12-21,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,307,17
2020-12-21,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,144,7
2020-12-21,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,101,1
2020-12-21,Deutschland,Rheinland-Pfalz,Speyer,128,2
2020-12-21,Deutschland,Rheinland-Pfalz,Trier,93,0
2020-12-21,Deutschland,Rheinland-Pfalz,Trier-Saarburg,185,10
2020-12-21,Deutschland,Rheinland-Pfalz,Vulkaneifel,73,0
2020-12-21,Deutschland,Rheinland-Pfalz,Westerwaldkreis,334,14
2020-12-21,Deutschland,Rheinland-Pfalz,Worms,127,4
2020-12-21,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,17,0
2020-12-21,Deutschland,Saarland,Merzig-Wadern,114,2
2020-12-21,Deutschland,Saarland,Neunkirchen,156,6
2020-12-21,Deutschland,Saarland,Saarlouis,301,11
2020-12-21,Deutschland,Saarland,Saarpfalz-Kreis,99,3
2020-12-21,Deutschland,Saarland,Sankt Wendel,74,3
2020-12-21,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,818,39
2020-12-28,Deutschland,Rheinland-Pfalz,Ahrweiler,88,5
2020-12-28,Deutschland,Rheinland-Pfalz,Altenkirchen,48,6
2020-12-28,Deutschland,Rheinland-Pfalz,Alzey-Worms,118,8
2020-12-28,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,105,4
2020-12-28,Deutschland,Rheinland-Pfalz,Bad Kreuznach,175,8
2020-12-28,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,41,0
2020-12-28,Deutschland,Rheinland-Pfalz,Birkenfeld,42,4
2020-12-28,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,92,1
2020-12-28,Deutschland,Rheinland-Pfalz,Cochem-Zell,23,0
2020-12-28,Deutschland,Rheinland-Pfalz,Donnersbergkreis,45,2
2020-12-28,Deutschland,Rheinland-Pfalz,Frankenthal,64,2
2020-12-28,Deutschland,Rheinland-Pfalz,Germersheim,123,6
2020-12-28,Deutschland,Rheinland-Pfalz,Kaiserslautern,120,4
2020-12-28,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),123,13
2020-12-28,Deutschland,Rheinland-Pfalz,Koblenz,80,0
2020-12-28,Deutschland,Rheinland-Pfalz,Kusel,54,1
2020-12-28,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,45,4
2020-12-28,Deutschland,Rheinland-Pfalz,Ludwigshafen,226,17
2020-12-28,Deutschland,Rheinland-Pfalz,Mainz,153,6
2020-12-28,Deutschland,Rheinland-Pfalz,Mainz-Bingen,166,3
2020-12-28,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,128,4
2020-12-28,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,53,3
2020-12-28,Deutschland,Rheinland-Pfalz,Neuwied,256,6
2020-12-28,Deutschland,Rheinland-Pfalz,Pirmasens,35,3
2020-12-28,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,83,6
2020-12-28,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,117,3
2020-12-28,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,171,8
2020-12-28,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,75,5
2020-12-28,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,77,6
2020-12-28,Deutschland,Rheinland-Pfalz,Speyer,75,3
2020-12-28,Deutschland,Rheinland-Pfalz,Trier,79,0
2020-12-28,Deutschland,Rheinland-Pfalz,Trier-Saarburg,139,10
2020-12-28,Deutschland,Rheinland-Pfalz,Vulkaneifel,26,1
2020-12-28,Deutschland,Rheinland-Pfalz,Westerwaldkreis,173,10
2020-12-28,Deutschland,Rheinland-Pfalz,Worms,99,12
2020-12-28,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,12,0
2020-12-28,Deutschland,Saarland,Merzig-Wadern,76,2
2020-12-28,Deutschland,Saarland,Neunkirchen,83,6
2020-12-28,Deutschland,Saarland,Saarlouis,237,8
2020-12-28,Deutschland,Saarland,Saarpfalz-Kreis,80,5
2020-12-28,Deutschland,Saarland,Sankt Wendel,52,5
2020-12-28,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,237,9
2021-01-04,Deutschland,Rheinland-Pfalz,Ahrweiler,220,3
2021-01-04,Deutschland,Rheinland-Pfalz,Altenkirchen,145,8
2021-01-04,Deutschland,Rheinland-Pfalz,Alzey-Worms,210,13
2021-01-04,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,214,14
2021-01-04,Deutschland,Rheinland-Pfalz,Bad Kreuznach,420,21
2021-01-04,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,132,12
2021-01-04,Deutschland,Rheinland-Pfalz,Birkenfeld,128,6
2021-01-04,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,110,2
2021-01-04,Deutschland,Rheinland-Pfalz,Cochem-Zell,87,3
2021-01-04,Deutschland,Rheinland-Pfalz,Donnersbergkreis,125,6
2021-01-04,Deutschland,Rheinland-Pfalz,Frankenthal,83,6
2021-01-04,Deutschland,Rheinland-Pfalz,Germersheim,196,10
2021-01-04,Deutschland,Rheinland-Pfalz,Kaiserslautern,172,3
2021-01-04,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),187,12
2021-01-04,Deutschland,Rheinland-Pfalz,Koblenz,207,12
2021-01-04,Deutschland,Rheinland-Pfalz,Kusel,100,6
2021-01-04,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,111,5
2021-01-04,Deutschland,Rheinland-Pfalz,Ludwigshafen,477,32
2021-01-04,Deutschland,Rheinland-Pfalz,Mainz,434,17
2021-01-04,Deutschland,Rheinland-Pfalz,Mainz-Bingen,434,11
2021-01-04,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,362,15
2021-01-04,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,70,4
2021-01-04,Deutschland,Rheinland-Pfalz,Neuwied,355,10
2021-01-04,Deutschland,Rheinland-Pfalz,Pirmasens,75,6
2021-01-04,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,207,11
2021-01-04,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,132,2
2021-01-04,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,356,26
2021-01-04,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,176,5
2021-01-04,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,130,9
2021-01-04,Deutschland,Rheinland-Pfalz,Speyer,97,4
2021-01-04,Deutschland,Rheinland-Pfalz,Trier,117,2
2021-01-04,Deutschland,Rheinland-Pfalz,Trier-Saarburg,186,8
2021-01-04,Deutschland,Rheinland-Pfalz,Vulkaneifel,62,2
2021-01-04,Deutschland,Rheinland-Pfalz,Westerwaldkreis,303,7
2021-01-04,Deutschland,Rheinland-Pfalz,Worms,303,21
2021-01-04,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,30,1
2021-01-04,Deutschland,Saarland,Merzig-Wadern,176,0
2021-01-04,Deutschland,Saarland,Neunkirchen,196,4
2021-01-04,Deutschland,Saarland,Saarlouis,525,31
2021-01-04,Deutschland,Saarland,Saarpfalz-Kreis,169,7
2021-01-04,Deutschland,Saarland,Sankt Wendel,156,16
2021-01-04,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,818,34
2021-01-11,Deutschland,Rheinland-Pfalz,Ahrweiler,124,1
2021-01-11,Deutschland,Rheinland-Pfalz,Altenkirchen,109,8
2021-01-11,Deutschland,Rheinland-Pfalz,Alzey-Worms,147,4
2021-01-11,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,168,13
2021-01-11,Deutschland,Rheinland-Pfalz,Bad Kreuznach,234,11
2021-01-11,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,93,6
2021-01-11,Deutschland,Rheinland-Pfalz,Birkenfeld,142,3
2021-01-11,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,62,0
2021-01-11,Deutschland,Rheinland-Pfalz,Cochem-Zell,70,3
2021-01-11,Deutschland,Rheinland-Pfalz,Donnersbergkreis,99,7
2021-01-11,Deutschland,Rheinland-Pfalz,Frankenthal,54,0
2021-01-11,Deutschland,Rheinland-Pfalz,Germersheim,117,3
2021-01-11,Deutschland,Rheinland-Pfalz,Kaiserslautern,105,3
2021-01-11,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),146,9
2021-01-11,Deutschland,Rheinland-Pfalz,Koblenz,150,12
2021-01-11,Deutschland,Rheinland-Pfalz,Kusel,34,2
2021-01-11,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,86,4
2021-01-11,Deutschland,Rheinland-Pfalz,Ludwigshafen,361,21
2021-01-11,Deutschland,Rheinland-Pfalz,Mainz,238,12
2021-01-11,Deutschland,Rheinland-Pfalz,Mainz-Bingen,296,18
2021-01-11,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,220,13
2021-01-11,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,64,4
2021-01-11,Deutschland,Rheinland-Pfalz,Neuwied,204,4
2021-01-11,Deutschland,Rheinland-Pfalz,Pirmasens,52,5
2021-01-11,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,174,7
2021-01-11,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,102,4
2021-01-11,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,199,12
2021-01-11,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,191,21
2021-01-11,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,74,5
2021-01-11,Deutschland,Rheinland-Pfalz,Speyer,54,1
2021-01-11,Deutschland,Rheinland-Pfalz,Trier,68,0
2021-01-11,Deutschland,Rheinland-Pfalz,Trier-Saarburg,73,0
2021-01-11,Deutschland,Rheinland-Pfalz,Vulkaneifel,50,4
2021-01-11,Deutschland,Rheinland-Pfalz,Westerwaldkreis,167,12
2021-01-11,Deutschland,Rheinland-Pfalz,Worms,158,16
2021-01-11,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,16,0
2021-01-11,Deutschland,Saarland,Merzig-Wadern,82,1
2021-01-11,Deutschland,Saarland,Neunkirchen,111,1
2021-01-11,Deutschland,Saarland,Saarlouis,224,3
2021-01-11,Deutschland,Saarland,Saarpfalz-Kreis,103,5
2021-01-11,Deutschland,Saarland,Sankt Wendel,111,3
2021-01-11,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,476,26
2021-01-18,Deutschland,Rheinland-Pfalz,Ahrweiler,94,2
2021-01-18,Deutschland,Rheinland-Pfalz,Altenkirchen,77,7
2021-01-18,Deutschland,Rheinland-Pfalz,Alzey-Worms,156,7
2021-01-18,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,171,13
2021-01-18,Deutschland,Rheinland-Pfalz,Bad Kreuznach,210,5
2021-01-18,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,64,0
2021-01-18,Deutschland,Rheinland-Pfalz,Birkenfeld,191,12
2021-01-18,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,46,0
2021-01-18,Deutschland,Rheinland-Pfalz,Cochem-Zell,88,5
2021-01-18,Deutschland,Rheinland-Pfalz,Donnersbergkreis,72,2
2021-01-18,Deutschland,Rheinland-Pfalz,Frankenthal,59,2
2021-01-18,Deutschland,Rheinland-Pfalz,Germersheim,110,1
2021-01-18,Deutschland,Rheinland-Pfalz,Kaiserslautern,107,1
2021-01-18,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),87,4
2021-01-18,Deutschland,Rheinland-Pfalz,Koblenz,155,12
2021-01-18,Deutschland,Rheinland-Pfalz,Kusel,41,1
2021-01-18,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,74,1
2021-01-18,Deutschland,Rheinland-Pfalz,Ludwigshafen,231,19
2021-01-18,Deutschland,Rheinland-Pfalz,Mainz,185,7
